,type,amount,oldbalanceOrg,newbalanceOrig,isFraud
14877,1,14128.0,112333.86,98205.86,0
14878,1,4035.71,105432.0,101396.29,0
14879,2,453256.79,101396.29,0.0,0
14880,1,17449.45,2483.68,0.0,0
14881,4,1361999.8,0.0,0.0,0
14882,3,188968.01,178540.35,367508.37,0
14883,2,64247.59,367508.37,303260.78,0
14884,2,171618.61,303260.78,131642.17,0
14885,2,152466.62,131642.17,0.0,0
14886,2,111578.55,0.0,0.0,0
14887,2,486292.65,0.0,0.0,0
14888,2,21612.33,0.0,0.0,0
14889,2,109949.12,0.0,0.0,0
14890,2,182625.27,0.0,0.0,0
14891,2,273082.46,0.0,0.0,0
14892,2,87452.55,0.0,0.0,0
14893,2,430153.46,0.0,0.0,0
14894,2,83220.25,0.0,0.0,0
14895,2,173410.01,0.0,0.0,0
14896,2,8398.09,0.0,0.0,0
14897,2,61139.35,0.0,0.0,0
14898,2,190183.94,0.0,0.0,0
14899,2,48552.05,0.0,0.0,0
14900,2,86974.4,0.0,0.0,0
14901,2,32592.51,0.0,0.0,0
14902,2,137996.28,0.0,0.0,0
14903,1,4304.37,19890.0,15585.63,0
14904,4,248768.2,310245.27,61477.06,0
14905,1,11200.72,61477.06,50276.34,0
14906,1,26010.65,50276.34,24265.69,0
14907,1,15358.37,24265.69,8907.32,0
14908,1,8549.3,8907.32,358.02,0
14909,1,12262.23,358.02,0.0,0
14910,1,1294.45,0.0,0.0,0
14911,1,33801.73,0.0,0.0,0
14912,1,4713.12,0.0,0.0,0
14913,1,1552.54,0.0,0.0,0
14914,1,22304.54,0.0,0.0,0
14915,1,7274.53,0.0,0.0,0
14916,1,5440.74,0.0,0.0,0
14917,1,3314.89,0.0,0.0,0
14918,1,9383.53,0.0,0.0,0
14919,1,1804.47,0.0,0.0,0
14920,1,14916.46,1484.0,0.0,0
14921,1,4126.39,0.0,0.0,0
14922,2,136664.14,11629.0,0.0,0
14923,2,322777.54,74.0,0.0,0
14924,4,437000.33,0.0,0.0,0
14925,4,1749753.55,0.0,0.0,0
14926,4,364523.22,0.0,0.0,0
14927,4,591875.69,0.0,0.0,0
14928,4,814282.68,0.0,0.0,0
14929,4,607177.11,0.0,0.0,0
14930,4,825900.41,0.0,0.0,0
14931,4,67499.12,0.0,0.0,0
14932,4,501630.91,0.0,0.0,0
14933,4,1198858.19,0.0,0.0,0
14934,1,1297.89,22180.0,20882.11,0
14935,3,262289.73,286.0,262575.73,0
14936,1,16840.26,91912.0,75071.74,0
14937,1,21404.52,98904.09,77499.57,0
14938,1,1292.94,77499.57,76206.64,0
14939,2,143843.32,20021.0,0.0,0
14940,1,3936.37,1945.0,0.0,0
14941,4,1369024.06,63547.0,0.0,0
14942,1,23910.49,0.0,0.0,0
14943,1,7288.11,4884.0,0.0,0
14944,1,24692.34,0.0,0.0,0
14945,1,29654.45,20913.23,0.0,0
14946,1,23795.06,0.0,0.0,0
14947,2,76214.37,54984.0,0.0,0
14948,2,289738.98,13015.0,0.0,0
14949,1,8241.49,0.0,0.0,0
14950,3,3651.99,74201.0,77852.99,0
14951,4,1133181.89,8008.0,0.0,0
14952,5,3342.41,3009.0,0.0,0
14953,2,95441.79,5042.0,0.0,0
14954,1,13880.89,10875.0,0.0,0
14955,1,896.82,10764.0,9867.18,0
14956,4,53148.33,130448.0,77299.67,0
14957,1,10730.27,77299.67,66569.4,0
14958,1,493.6,11461.0,10967.4,0
14959,2,349597.25,20364.0,0.0,0
14960,1,5207.57,8166.0,2958.43,0
14961,2,52226.16,3191.0,0.0,0
14962,2,220199.86,9844.0,0.0,0
14963,4,813167.94,60070.0,0.0,0
14964,4,1316691.02,0.0,0.0,0
14965,3,54228.31,4339.0,58567.31,0
14966,1,3870.34,7652.0,3781.66,0
14967,2,546306.33,38585.0,0.0,0
14968,1,5879.23,0.0,0.0,0
14969,1,19853.99,0.0,0.0,0
14970,1,12330.85,0.0,0.0,0
14971,1,12263.94,0.0,0.0,0
14972,1,16897.27,0.0,0.0,0
14973,1,5626.02,0.0,0.0,0
14974,1,522.22,0.0,0.0,0
14975,1,5015.38,0.0,0.0,0
14976,1,3132.89,0.0,0.0,0
14977,1,32958.81,0.0,0.0,0
14978,1,464.83,0.0,0.0,0
14979,1,11371.72,0.0,0.0,0
14980,1,4323.0,0.0,0.0,0
14981,1,14571.06,0.0,0.0,0
14982,1,4392.66,0.0,0.0,0
14983,1,12180.08,0.0,0.0,0
14984,1,4708.45,0.0,0.0,0
14985,1,3356.88,0.0,0.0,0
14986,1,4953.53,0.0,0.0,0
14987,1,6377.89,0.0,0.0,0
14988,1,4781.73,0.0,0.0,0
14989,1,3741.81,0.0,0.0,0
14990,2,234790.48,2333.0,0.0,0
14991,4,427704.52,11312.0,0.0,0
14992,1,5813.36,9573.0,3759.64,0
14993,2,69448.93,865.0,0.0,0
14994,1,25373.94,19941.0,0.0,0
14995,2,305551.61,29051.0,0.0,0
14996,1,10349.18,0.0,0.0,0
14997,1,5268.1,0.0,0.0,0
14998,1,14760.15,55498.0,40737.85,0
14999,3,292958.03,184122.0,477080.03,0
15000,1,10149.74,40550.0,30400.26,0
15001,1,12500.12,10399.0,0.0,0
15002,1,13955.05,740693.0,726737.95,0
15003,1,5463.25,116786.46,111323.21,0
15004,1,10809.01,111323.21,100514.2,0
15005,1,20486.9,200755.0,180268.1,0
15006,3,58656.72,902359.0,961015.72,0
15007,2,234151.9,251.0,0.0,0
15008,4,266086.17,304381.0,38294.83,0
15009,1,10450.65,11034.0,583.35,0
15010,1,6698.24,50621.0,43922.76,0
15011,1,5390.73,996.0,0.0,0
15012,1,11813.5,1752.0,0.0,0
15013,1,7809.72,404931.0,397121.28,0
15014,1,8900.94,51698.0,42797.06,0
15015,3,435329.58,29960.0,465289.58,0
15016,3,211730.73,1044982.42,1256713.15,0
15017,1,10895.67,1256713.15,1245817.49,0
15018,1,11671.33,709.0,0.0,0
15019,1,9126.32,21250.0,12123.68,0
15020,1,11652.05,12527.0,874.95,0
15021,4,60686.34,33116.0,0.0,0
15022,1,28804.09,0.0,0.0,0
15023,1,4638.87,0.0,0.0,0
15024,1,38530.36,0.0,0.0,0
15025,1,47922.82,0.0,0.0,0
15026,1,40013.23,0.0,0.0,0
15027,1,4565.77,0.0,0.0,0
15028,1,10348.23,0.0,0.0,0
15029,1,35698.18,0.0,0.0,0
15030,1,14006.0,0.0,0.0,0
15031,1,7570.51,0.0,0.0,0
15032,1,496.28,0.0,0.0,0
15033,1,12558.55,0.0,0.0,0
15034,1,1648.94,0.0,0.0,0
15035,1,2368.28,0.0,0.0,0
15036,1,23672.3,0.0,0.0,0
15037,1,3145.31,0.0,0.0,0
15038,1,7083.57,0.0,0.0,0
15039,1,3580.32,0.0,0.0,0
15040,1,5856.92,0.0,0.0,0
15041,1,4452.26,0.0,0.0,0
15042,1,10.84,0.0,0.0,0
15043,4,802372.58,1209.0,0.0,0
15044,3,15255.62,82489.0,97744.62,0
15045,2,89936.51,24196.0,0.0,0
15046,3,197881.95,32541.0,230422.95,0
15047,1,4437.24,54209.71,49772.47,0
15048,1,18910.36,49772.47,30862.11,0
15049,3,153303.96,339694.0,492997.96,0
15050,2,5317.83,11431.0,6113.17,0
15051,1,700.92,18901.0,18200.08,0
15052,2,192285.62,50082.0,0.0,0
15053,1,803.93,31104.0,30300.07,0
15054,2,384586.02,703.0,0.0,0
15055,1,369.49,49647.0,49277.51,0
15056,1,4482.47,31074.0,26591.53,0
15057,1,28015.62,26591.53,0.0,0
15058,1,6959.71,10066.0,3106.29,0
15059,1,4114.24,9020.0,4905.76,0
15060,1,16598.19,4905.76,0.0,0
15061,1,5752.16,50541.0,44788.84,0
15062,2,108816.03,23039.0,0.0,0
15063,4,668736.87,20318.0,0.0,0
15064,4,641867.04,11539.0,0.0,0
15065,2,127911.14,75411.54,0.0,0
15066,1,17840.79,0.0,0.0,0
15067,1,5140.24,6501.0,1360.76,0
15068,2,96884.65,51695.0,0.0,0
15069,2,52423.59,1902.0,0.0,0
15070,1,12650.0,41300.0,28650.0,0
15071,1,2782.31,28650.0,25867.69,0
15072,2,156578.79,43233.0,0.0,0
15073,2,24978.56,20431.0,0.0,0
15074,1,2838.01,3417.0,578.99,0
15075,3,188992.44,9026.0,198018.44,0
15076,3,129321.78,91851.0,221172.78,0
15077,3,18137.54,138361.0,156498.54,0
15078,1,2690.57,1142.0,0.0,0
15079,1,8163.55,21586.0,13422.45,0
15080,1,2887.07,105656.0,102768.93,0
15081,4,18052.11,55106.06,37053.94,0
15082,1,14466.29,37053.94,22587.65,0
15083,1,1116.17,22587.65,21471.48,0
15084,1,2143.08,20056.0,17912.92,0
15085,2,315548.72,20619.0,0.0,0
15086,1,2064.52,104732.0,102667.48,0
15087,2,368248.47,102667.48,0.0,0
15088,1,4767.78,6428.0,1660.22,0
15089,2,36684.75,101204.0,64519.25,0
15090,4,967498.54,213890.0,0.0,0
15091,1,862.49,18240.0,17377.51,0
15092,2,280277.63,601406.0,321128.37,0
15093,1,12467.56,40268.0,27800.44,0
15094,1,7787.63,47.0,0.0,0
15095,4,1355826.44,102193.0,0.0,0
15096,2,218514.11,10734.0,0.0,0
15097,1,17974.0,8925.0,0.0,0
15098,1,10677.72,20195.0,9517.28,0
15099,1,11858.21,9517.28,0.0,0
15100,1,4990.87,21042.0,16051.13,0
15101,2,269680.73,77385.0,0.0,0
15102,3,7571.26,17669.0,25240.26,0
15103,1,2469.57,13461.0,10991.43,0
15104,1,1186.11,482.0,0.0,0
15105,1,4032.52,5502.0,1469.48,0
15106,1,17370.24,48704.0,31333.76,0
15107,1,7688.52,20119.0,12430.48,0
15108,1,220.41,32132.0,31911.59,0
15109,1,9938.69,50414.0,40475.31,0
15110,1,41851.71,40475.31,0.0,0
15111,1,21915.79,0.0,0.0,0
15112,2,153922.26,20473.0,0.0,0
15113,1,8359.14,265991.6,257632.46,0
15114,1,7460.78,257632.46,250171.67,0
15115,2,2961.23,15414.0,12452.77,0
15116,1,17885.7,865.0,0.0,0
15117,1,20095.23,0.0,0.0,0
15118,1,3254.55,0.0,0.0,0
15119,1,318.82,480.0,161.18,0
15120,1,8575.98,202093.0,193517.02,0
15121,3,30974.15,20799.0,51773.15,0
15122,1,9045.85,932.0,0.0,0
15123,1,8030.13,0.0,0.0,0
15124,2,350727.22,445.0,0.0,0
15125,2,351138.95,0.0,0.0,0
15126,1,9772.47,6436.0,0.0,0
15127,3,298436.68,158467.0,456903.68,0
15128,1,11257.39,31540.0,20282.61,0
15129,2,66389.74,361141.5,294751.76,0
15130,2,73387.97,294751.76,221363.79,0
15131,2,95059.35,221363.79,126304.44,0
15132,2,254039.03,126304.44,0.0,0
15133,2,226459.33,0.0,0.0,0
15134,2,261593.83,0.0,0.0,0
15135,2,258907.58,0.0,0.0,0
15136,1,766.81,52441.0,51674.19,0
15137,1,7582.42,51674.19,44091.77,0
15138,1,25929.49,44091.77,18162.28,0
15139,2,131058.89,59474.0,0.0,0
15140,1,2044.97,4519.0,2474.03,0
15141,1,7882.07,2474.03,0.0,0
15142,1,3531.75,20920.0,17388.25,0
15143,3,60684.58,7594.0,68278.58,0
15144,3,68350.52,18561.0,86911.52,0
15145,4,1871783.84,80.0,0.0,0
15146,1,85.69,106.0,20.31,0
15147,4,1875991.43,20.31,0.0,0
15148,2,118605.95,50376.0,0.0,0
15149,4,1624953.76,0.0,0.0,0
15150,1,12396.18,11250.0,0.0,0
15151,3,109076.85,112913.8,221990.65,0
15152,1,14851.72,221990.65,207138.93,0
15153,1,11135.93,207138.93,196003.0,0
15154,1,43239.64,196003.0,152763.36,0
15155,1,12879.11,152763.36,139884.26,0
15156,1,10718.2,139884.26,129166.06,0
15157,1,22173.31,129166.06,106992.75,0
15158,1,6254.9,106992.75,100737.85,0
15159,1,6411.78,100737.85,94326.07,0
15160,1,6807.72,94326.07,87518.34,0
15161,1,19734.22,87518.34,67784.12,0
15162,1,6909.87,67784.12,60874.25,0
15163,1,628.88,60874.25,60245.37,0
15164,1,1084.88,60245.37,59160.49,0
15165,1,2664.77,59160.49,56495.72,0
15166,3,46076.2,19873.0,65949.2,0
15167,4,2628265.07,65949.2,0.0,0
15168,1,6858.37,122995.0,116136.63,0
15169,1,1855.27,36540.0,34684.73,0
15170,1,3461.47,10902.0,7440.53,0
15171,3,194133.9,9344.0,203477.9,0
15172,2,182355.81,100809.0,0.0,0
15173,2,63194.62,26503.0,0.0,0
15174,1,4825.35,189278.06,184452.71,0
15175,1,17900.05,184452.71,166552.66,0
15176,3,344682.11,1024.0,345706.11,0
15177,2,32025.42,21138.0,0.0,0
15178,1,2958.72,0.0,0.0,0
15179,1,14728.99,0.0,0.0,0
15180,1,1819.61,11128.0,9308.39,0
15181,1,8631.34,40613.0,31981.66,0
15182,1,7391.86,13131.0,5739.14,0
15183,1,23532.21,5739.14,0.0,0
15184,4,626382.52,1196.0,0.0,0
15185,1,4984.42,0.0,0.0,0
15186,1,66.55,0.0,0.0,0
15187,2,222379.58,359.0,0.0,0
15188,3,239158.56,20940.0,260098.56,0
15189,1,12105.73,10655.0,0.0,0
15190,1,14857.43,0.0,0.0,0
15191,5,2132.37,13757.0,11624.63,0
15192,1,4263.12,34362.0,30098.88,0
15193,2,82792.85,22312.0,0.0,0
15194,1,10505.58,58923.0,48417.42,0
15195,2,134611.8,79384.0,0.0,0
15196,2,160256.21,37600.0,0.0,0
15197,4,1396699.63,755.0,0.0,0
15198,1,2754.66,305376.0,302621.34,0
15199,1,2308.49,132118.0,129809.51,0
15200,3,149098.18,30730.0,179828.18,0
15201,4,297838.67,175.0,0.0,0
15202,1,9896.65,50.0,0.0,0
15203,1,7671.86,260.0,0.0,0
15204,1,5977.19,5291.0,0.0,0
15205,2,162725.24,51786.0,0.0,0
15206,4,987293.88,102509.0,0.0,0
15207,1,558.03,20226.0,19667.97,0
15208,2,130754.15,22118.0,0.0,0
15209,1,6816.62,30607.0,23790.38,0
15210,1,1891.87,94666.0,92774.13,0
15211,3,50499.85,261.0,50760.85,0
15212,1,4355.12,168407.0,164051.88,0
15213,1,5078.47,136.0,0.0,0
15214,2,42970.91,11612.0,0.0,0
15215,3,93459.53,93504.0,186963.53,0
15216,2,19967.55,186963.53,166995.99,0
15217,1,2110.46,142898.0,140787.54,0
15218,4,849677.13,102639.0,0.0,0
15219,1,187.34,23149.0,22961.66,0
15220,3,1139.84,14546.0,15685.84,0
15221,1,9951.67,20204.0,10252.33,0
15222,3,29844.93,20052.0,49896.93,0
15223,1,11452.68,49896.93,38444.25,0
15224,1,10817.83,38444.25,27626.42,0
15225,1,15784.38,27626.42,11842.04,0
15226,1,8837.33,11842.04,3004.7,0
15227,1,21483.72,3004.7,0.0,0
15228,1,9278.86,0.0,0.0,0
15229,1,9501.09,0.0,0.0,0
15230,1,10770.56,0.0,0.0,0
15231,1,18592.31,0.0,0.0,0
15232,1,12783.8,0.0,0.0,0
15233,1,1353.13,0.0,0.0,0
15234,1,8644.29,0.0,0.0,0
15235,1,1289.49,0.0,0.0,0
15236,1,8481.89,0.0,0.0,0
15237,1,9268.48,0.0,0.0,0
15238,3,579405.92,11188.0,590593.92,0
15239,1,39811.1,590593.92,550782.82,0
15240,1,2125.44,4034.0,1908.56,0
15241,1,4325.29,51390.0,47064.71,0
15242,1,7581.64,132.0,0.0,0
15243,1,13544.52,28815.0,15270.48,0
15244,3,234420.1,1812.0,236232.1,0
15245,2,56649.7,21291.0,0.0,0
15246,2,141742.14,19800.0,0.0,0
15247,4,6880.08,0.0,0.0,0
15248,2,164642.28,107914.0,0.0,0
15249,2,9693.76,167062.48,157368.72,0
15250,1,7988.74,157368.72,149379.98,0
15251,1,19934.18,149379.98,129445.81,0
15252,1,7623.74,129445.81,121822.07,0
15253,1,3041.14,121822.07,118780.93,0
15254,1,8107.1,118780.93,110673.83,0
15255,1,3424.66,110673.83,107249.17,0
15256,1,29626.16,107249.17,77623.01,0
15257,1,22307.45,77623.01,55315.56,0
15258,1,386.35,55315.56,54929.21,0
15259,1,9356.54,54929.21,45572.67,0
15260,1,8267.8,45572.67,37304.87,0
15261,1,8453.68,37304.87,28851.18,0
15262,1,5666.77,28851.18,23184.42,0
15263,1,1901.06,23184.42,21283.35,0
15264,1,7787.83,21283.35,13495.53,0
15265,1,2008.06,111354.0,109345.94,0
15266,1,3769.82,797856.31,794086.49,0
15267,2,221672.9,794086.49,572413.6,0
15268,3,64757.04,5170.0,69927.04,0
15269,1,10227.4,11127.0,899.6,0
15270,2,483924.55,139709.0,0.0,0
15271,1,4846.25,11702.0,6855.75,0
15272,4,1251335.15,198483.0,0.0,0
15273,4,363832.53,19745.0,0.0,0
15274,4,1801763.17,118449.0,0.0,0
15275,1,2840.63,198245.0,195404.37,0
15276,2,107214.52,195404.37,88189.84,0
15277,2,177326.96,21516.0,0.0,0
15278,1,4529.8,804123.0,799593.2,0
15279,2,40552.03,55593.0,15040.97,0
15280,1,473.79,47024.61,46550.82,0
15281,2,189516.23,46550.82,0.0,0
15282,2,306658.66,0.0,0.0,0
15283,1,6148.56,319625.0,313476.44,0
15284,1,7141.81,20015.0,12873.19,0
15285,2,414174.63,12873.19,0.0,0
15286,1,7694.56,1186.0,0.0,0
15287,1,9095.87,1421.0,0.0,0
15288,1,27512.83,0.0,0.0,0
15289,2,271390.0,28377.0,0.0,0
15290,1,3217.62,66237.0,63019.38,0
15291,2,235789.08,682.0,0.0,0
15292,4,1215099.65,31138.0,0.0,0
15293,3,106777.7,152.0,106929.7,0
15294,2,200286.38,30917.0,0.0,0
15295,1,1643.15,114618.0,112974.85,0
15296,2,207838.86,101154.0,0.0,0
15297,2,89145.43,4142.0,0.0,0
15298,1,8304.94,572.0,0.0,0
15299,4,405029.83,277702.0,0.0,0
15300,3,177517.84,12122.0,189639.84,0
15301,1,3681.82,11362.0,7680.18,0
15302,3,172509.15,1609.0,174118.15,0
15303,1,2334.86,301225.0,298890.14,0
15304,2,24305.29,67.0,0.0,0
15305,2,155701.47,9153.0,0.0,0
15306,1,26743.16,0.0,0.0,0
15307,1,27307.77,0.0,0.0,0
15308,1,10504.04,101332.0,90827.96,0
15309,4,1148892.85,10386.0,0.0,0
15310,4,293242.88,579.0,0.0,0
15311,1,9779.45,53836.0,44056.55,0
15312,3,84173.05,87097.22,171270.28,0
15313,2,144302.61,171270.28,26967.67,0
15314,1,2755.31,40138.0,37382.69,0
15315,1,981.32,0.0,0.0,0
15316,1,2893.71,0.0,0.0,0
15317,1,16204.04,0.0,0.0,0
15318,1,5854.56,0.0,0.0,0
15319,1,36396.11,0.0,0.0,0
15320,1,7440.16,0.0,0.0,0
15321,1,77.85,0.0,0.0,0
15322,1,9932.7,0.0,0.0,0
15323,1,8051.14,0.0,0.0,0
15324,1,25042.4,0.0,0.0,0
15325,1,24281.82,0.0,0.0,0
15326,1,1023.83,0.0,0.0,0
15327,1,11556.13,0.0,0.0,0
15328,1,13404.03,0.0,0.0,0
15329,1,4949.31,0.0,0.0,0
15330,1,9058.42,0.0,0.0,0
15331,1,24668.78,0.0,0.0,0
15332,1,578.95,0.0,0.0,0
15333,1,2472.88,0.0,0.0,0
15334,1,2344.22,0.0,0.0,0
15335,1,3222.16,0.0,0.0,0
15336,3,372114.46,11305.0,383419.46,0
15337,1,74.03,1049.0,974.97,0
15338,5,1711.77,10802.0,9090.23,0
15339,1,1962.36,99796.0,97833.64,0
15340,4,549259.08,26566.0,0.0,0
15341,1,9847.25,303.0,0.0,0
15342,2,264467.77,0.0,0.0,0
15343,2,468780.55,0.0,0.0,0
15344,2,416652.0,0.0,0.0,0
15345,2,509393.21,0.0,0.0,0
15346,2,108483.62,0.0,0.0,0
15347,2,107914.85,0.0,0.0,0
15348,2,185048.61,0.0,0.0,0
15349,2,395426.49,0.0,0.0,0
15350,2,306298.68,0.0,0.0,0
15351,2,284318.15,0.0,0.0,0
15352,2,287552.96,0.0,0.0,0
15353,2,146974.28,0.0,0.0,0
15354,2,264172.35,0.0,0.0,0
15355,2,196762.59,0.0,0.0,0
15356,2,36876.32,0.0,0.0,0
15357,2,306288.39,0.0,0.0,0
15358,2,124611.86,0.0,0.0,0
15359,2,281.81,0.0,0.0,0
15360,2,23850.09,0.0,0.0,0
15361,2,60871.3,0.0,0.0,0
15362,2,74271.18,0.0,0.0,0
15363,2,113558.49,0.0,0.0,0
15364,2,211375.65,0.0,0.0,0
15365,2,113956.97,0.0,0.0,0
15366,2,686995.42,0.0,0.0,0
15367,2,160873.16,0.0,0.0,0
15368,2,135809.08,0.0,0.0,0
15369,2,517873.52,0.0,0.0,0
15370,2,175934.86,0.0,0.0,0
15371,2,375750.62,0.0,0.0,0
15372,2,155127.91,0.0,0.0,0
15373,2,317901.71,0.0,0.0,0
15374,2,250091.9,0.0,0.0,0
15375,2,317341.11,0.0,0.0,0
15376,2,4653.27,0.0,0.0,0
15377,2,94015.58,0.0,0.0,0
15378,2,211052.45,0.0,0.0,0
15379,2,355704.45,0.0,0.0,0
15380,2,15698.11,0.0,0.0,0
15381,2,162888.25,0.0,0.0,0
15382,2,14326.62,0.0,0.0,0
15383,2,185143.45,0.0,0.0,0
15384,2,82145.38,0.0,0.0,0
15385,2,126039.05,0.0,0.0,0
15386,2,84868.29,48584.0,0.0,0
15387,1,2881.22,46911.0,44029.78,0
15388,1,2368.03,15973.0,13604.97,0
15389,1,768.73,538.0,0.0,0
15390,2,83107.36,11906.0,0.0,0
15391,2,35263.84,142679.85,107416.01,0
15392,1,8226.64,107416.01,99189.38,0
15393,4,666529.24,448271.5,0.0,0
15394,2,291969.46,0.0,0.0,0
15395,1,5527.89,136693.77,131165.87,0
15396,2,522992.77,131165.87,0.0,0
15397,4,663821.77,48745.0,0.0,0
15398,4,741192.56,33238.0,0.0,0
15399,2,39708.47,586.0,0.0,0
15400,4,149038.98,1161.0,0.0,0
15401,1,8589.8,48238.0,39648.2,0
15402,2,32219.37,492652.0,460432.63,0
15403,3,125323.73,31329.0,156652.73,0
15404,3,54866.7,307018.0,361884.7,0
15405,1,9488.93,21119.0,11630.07,0
15406,4,425414.89,23003.91,0.0,0
15407,1,8565.69,0.0,0.0,0
15408,2,17696.79,22321.0,4624.21,0
15409,1,10169.38,575979.0,565809.62,0
15410,1,11571.96,100360.0,88788.04,0
15411,1,6401.25,100347.0,93945.75,0
15412,3,141854.93,102656.0,244510.93,0
15413,1,35095.13,244510.93,209415.8,0
15414,3,71627.41,401.0,72028.41,0
15415,1,5984.32,128144.0,122159.68,0
15416,1,9125.11,22097.0,12971.89,0
15417,1,7835.33,166857.0,159021.67,0
15418,1,9254.51,72269.0,63014.49,0
15419,2,212706.01,63014.49,0.0,0
15420,1,8624.12,455640.0,447015.88,0
15421,4,381681.97,1135.0,0.0,0
15422,4,180658.21,51619.0,0.0,0
15423,3,202596.59,0.0,202596.59,0
15424,3,68649.97,202596.59,271246.56,0
15425,3,68958.52,271246.56,340205.07,0
15426,3,322625.4,340205.07,662830.47,0
15427,3,343032.59,662830.47,1005863.06,0
15428,3,431488.0,1005863.06,1437351.07,0
15429,3,212096.58,1437351.07,1649447.64,0
15430,3,25187.17,1649447.64,1674634.81,0
15431,3,53463.81,1674634.81,1728098.62,0
15432,3,11730.15,1728098.62,1739828.77,0
15433,3,41469.6,1739828.77,1781298.38,0
15434,3,137342.37,1781298.38,1918640.74,0
15435,3,168485.79,1918640.74,2087126.53,0
15436,3,178570.21,2087126.53,2265696.74,0
15437,3,154825.26,2265696.74,2420522.0,0
15438,3,389240.28,2420522.0,2809762.28,0
15439,3,245032.37,2809762.28,3054794.65,0
15440,3,73691.14,3054794.65,3128485.79,0
15441,3,48283.25,3128485.79,3176769.04,0
15442,3,72719.83,3176769.04,3249488.87,0
15443,3,174206.92,3249488.87,3423695.79,0
15444,5,328.74,94026.0,93697.26,0
15445,3,4946.41,396126.02,401072.43,0
15446,2,225361.31,401072.43,175711.12,0
15447,2,23361.01,175711.12,152350.11,0
15448,2,165572.03,2068.0,0.0,0
15449,1,11820.17,590.0,0.0,0
15450,1,9835.23,52441.0,42605.77,0
15451,2,256505.94,11287.0,0.0,0
15452,1,13236.38,171004.0,157767.62,0
15453,2,3827.55,4061.59,234.04,0
15454,2,244187.62,234.04,0.0,0
15455,1,12638.03,6468.0,0.0,0
15456,1,23789.18,0.0,0.0,0
15457,1,6825.8,0.0,0.0,0
15458,2,204041.39,19566.0,0.0,0
15459,1,10587.28,49959.0,39371.72,0
15460,2,203718.19,23427.0,0.0,0
15461,1,6670.26,85168.0,78497.74,0
15462,1,828.33,10019.0,9190.67,0
15463,2,86491.91,9190.67,0.0,0
15464,1,4028.75,11164.0,7135.25,0
15465,1,15483.16,646190.0,630706.84,0
15466,1,14811.62,13948.0,0.0,0
15467,1,8484.38,0.0,0.0,0
15468,1,13375.88,0.0,0.0,0
15469,1,17121.61,0.0,0.0,0
15470,1,9683.58,0.0,0.0,0
15471,1,38281.15,0.0,0.0,0
15472,1,6545.11,0.0,0.0,0
15473,1,13079.03,0.0,0.0,0
15474,1,58.01,0.0,0.0,0
15475,2,214690.23,123108.0,0.0,0
15476,5,1117.02,25912.0,24794.98,0
15477,1,44504.38,24794.98,0.0,0
15478,2,369982.31,100729.0,0.0,0
15479,2,294768.5,2588.0,0.0,0
15480,4,282530.32,10114.0,0.0,0
15481,2,41131.49,56443.0,15311.51,0
15482,4,543242.41,15311.51,0.0,0
15483,1,2669.68,10895.0,8225.32,0
15484,2,405407.28,132694.0,0.0,0
15485,1,1799.59,0.0,0.0,0
15486,1,2078.83,30587.0,28508.17,0
15487,4,372028.68,151537.0,0.0,0
15488,1,6848.2,144.0,0.0,0
15489,2,88449.79,12378.0,0.0,0
15490,1,2145.17,72419.0,70273.83,0
15491,2,392552.2,70273.83,0.0,0
15492,1,4106.07,9008.0,4901.93,0
15493,1,778.13,4901.93,4123.8,0
15494,3,292958.24,90.0,293048.24,0
15495,2,134392.6,29760.0,0.0,0
15496,1,12035.4,0.0,0.0,0
15497,1,5146.68,0.0,0.0,0
15498,2,397864.07,16585.0,0.0,0
15499,1,5025.7,277.0,0.0,0
15500,1,16317.72,0.0,0.0,0
15501,1,3053.48,0.0,0.0,0
15502,1,2264.26,0.0,0.0,0
15503,2,4749.19,59523.0,54773.81,0
15504,3,208142.03,12913.0,221055.03,0
15505,1,2895.91,25034.0,22138.09,0
15506,1,8405.39,22241.0,13835.61,0
15507,1,7705.19,52031.0,44325.81,0
15508,2,180482.57,44325.81,0.0,0
15509,2,112021.02,144387.0,32365.98,0
15510,1,11101.47,20395.0,9293.53,0
15511,2,350907.19,1047.0,0.0,0
15512,1,25117.87,0.0,0.0,0
15513,1,16720.42,0.0,0.0,0
15514,1,5665.16,0.0,0.0,0
15515,1,2901.1,0.0,0.0,0
15516,1,42989.78,0.0,0.0,0
15517,1,11189.3,0.0,0.0,0
15518,1,7227.64,0.0,0.0,0
15519,1,14679.99,0.0,0.0,0
15520,1,21437.9,0.0,0.0,0
15521,1,22209.99,0.0,0.0,0
15522,1,14062.95,0.0,0.0,0
15523,1,8499.71,0.0,0.0,0
15524,1,1508.69,0.0,0.0,0
15525,1,5648.42,0.0,0.0,0
15526,1,4685.91,0.0,0.0,0
15527,1,6034.53,0.0,0.0,0
15528,1,3939.75,0.0,0.0,0
15529,1,10401.66,0.0,0.0,0
15530,1,2079.73,0.0,0.0,0
15531,1,5817.62,0.0,0.0,0
15532,1,644.32,0.0,0.0,0
15533,1,3923.05,0.0,0.0,0
15534,1,8048.63,238567.0,230518.37,0
15535,1,3955.05,88521.0,84565.95,0
15536,2,159210.17,62196.0,0.0,0
15537,2,141305.03,74.0,0.0,0
15538,2,124557.92,75.0,0.0,0
15539,1,3397.73,18314.0,14916.27,0
15540,1,11777.67,2559.0,0.0,0
